Loyalty#,NumFlights,NumFlightsWithCompanions,PointsAccumulated,PointsRedeemed,Recency_Months,PointsRedeemRatio,FlightsWithCompanionsRatio
650445,343,72,47885.74,12773.7,0.0,0.26675373503677713,0.2099125364431487
650466,409,95,79102.64,8760.9,0.0,0.11075357282639366,0.23227383863080683
650486,182,37,38427.75,8948.0,0.0,0.23285256097481638,0.2032967032967033
650529,197,56,37916.67,26250.8,0.0,0.692328730344727,0.28426395939086296
650553,215,48,37643.34,3777.0,0.0,0.10033647386230872,0.22325581395348837
650621,156,61,18196.85,19624.3,2.0,1.0784448956824946,0.391025641025641
650657,189,62,45456.55,13417.0,0.0,0.295160983400632,0.328042328042328
650704,188,26,32922.37,15145.5,0.0,0.4600367470507135,0.13829787234042554
650721,76,26,21783.63,19574.9,0.0,0.89860597154836,0.34210526315789475
650801,0,0,0.0,0.0,0.0,0.0,0.0
650870,195,67,48600.46,33286.4,0.0,0.684898867212368,0.3435897435897436
650957,0,0,0.0,0.0,0.0,0.0,0.0
651006,142,32,37159.83,9532.9,0.0,0.2565377721049854,0.22535211267605634
651020,150,44,29007.39,6190.2,0.0,0.2134007920050718,0.29333333333333333
651054,24,3,6851.0,5620.0,0.0,0.8203182017223764,0.125
651097,201,33,38783.5,12384.4,0.0,0.3193213608880065,0.16417910447761194
651210,0,0,0.0,0.0,0.0,0.0,0.0
651250,128,26,25274.9,10824.9,0.0,0.4282865609755132,0.203125
651277,0,0,0.0,0.0,0.0,0.0,0.0
651281,205,70,40518.23,13148.7,0.0,0.32451318826118514,0.34146341463414637
651377,273,49,53640.45,7029.0,0.0,0.13103916913448713,0.1794871794871795
651469,0,0,0.0,0.0,0.0,0.0,0.0
651605,258,69,45867.2,22347.0,0.0,0.48721090452436605,0.26744186046511625
651622,183,42,50193.71,11239.0,0.0,0.22391251812229063,0.22950819672131148
651631,166,14,37852.41,0.0,0.0,0.0,0.08433734939759036
651645,38,7,10401.0,0.0,0.0,0.0,0.18421052631578946
651694,259,53,49858.04,33374.0,0.0,0.6693805051301656,0.20463320463320464
651740,200,57,40661.89,0.0,0.0,0.0,0.285
651835,166,53,43987.42,16778.6,0.0,0.3814408755957953,0.3192771084337349
651959,172,33,35827.94,0.0,1.0,0.0,0.19186046511627908
652034,179,47,34876.409999999996,10586.3,0.0,0.30353754873279676,0.26256983240223464
652047,204,54,42701.07,5930.0,1.0,0.13887239827948106,0.2647058823529412
652194,211,24,35919.3,12116.3,0.0,0.33732004799648097,0.11374407582938388
652212,191,39,43870.9,2421.0,0.0,0.05518464403511211,0.20418848167539266
652291,191,44,34418.14,17387.4,0.0,0.5051812794067315,0.23036649214659685
652300,0,0,0.0,0.0,0.0,0.0,0.0
652357,0,0,0.0,0.0,0.0,0.0,0.0
652370,155,39,32310.8,8122.5,1.0,0.25138653329536875,0.25161290322580643
652374,117,18,18283.19,0.0,0.0,0.0,0.15384615384615385
652394,208,28,37434.97,12893.6,1.0,0.34442661500730465,0.1346153846153846
652431,0,0,0.0,0.0,0.0,0.0,0.0
652498,167,36,38566.9,12241.1,0.0,0.3173991168592757,0.2155688622754491
652499,32,5,7393.0,0.0,0.0,0.0,0.15625
652501,234,67,47834.12,11060.1,0.0,0.23121780018112595,0.2863247863247863
652518,212,22,41763.42,7525.9,1.0,0.18020315386048363,0.10377358490566038
652614,115,40,28947.95,35005.9,0.0,1.209270431930413,0.34782608695652173
652627,0,0,0.0,0.0,0.0,0.0,0.0
652636,18,1,4612.0,0.0,0.0,0.0,0.05555555555555555
652642,104,13,28595.53,12779.4,0.0,0.44690201580456806,0.125
652741,58,15,6634.0,0.0,0.0,0.0,0.25862068965517243
652756,35,8,9200.0,0.0,0.0,0.0,0.22857142857142856
652781,0,0,0.0,0.0,0.0,0.0,0.0
652790,131,15,34694.47,0.0,0.0,0.0,0.11450381679389313
652809,0,0,0.0,0.0,0.0,0.0,0.0
652816,209,50,39478.47,14151.4,0.0,0.3584586738037214,0.23923444976076555
652852,150,55,50224.11,10324.6,0.0,0.205570591494802,0.36666666666666664
652862,209,66,35908.07,0.0,0.0,0.0,0.3157894736842105
653015,130,21,36231.42,7617.1,0.0,0.21023465268543162,0.16153846153846155
653070,222,27,40837.61,12251.2,0.0,0.2999979675598058,0.12162162162162163
653081,247,68,39444.54,23893.1,0.0,0.6057390959559928,0.27530364372469635
653191,110,31,32158.4,2950.0,1.0,0.09173341957311308,0.2818181818181818
653259,185,57,39206.49,4612.0,0.0,0.11763358566400614,0.3081081081081081
653304,30,6,6969.0,5846.0,0.0,0.8388577988233606,0.2
653324,41,12,2972.0,4140.0,0.0,1.3930013458950201,0.2926829268292683
653337,207,72,44123.91,25536.0,0.0,0.5787338429436557,0.34782608695652173
653340,183,52,45890.44,7584.8,0.0,0.1652806118224188,0.28415300546448086
653354,76,16,13489.09,8434.1,0.0,0.6252534455623026,0.21052631578947367
653400,205,61,36759.93,18826.3,5.0,0.512141889279985,0.2975609756097561
653441,152,44,30514.78,11088.7,0.0,0.3633878402531495,0.2894736842105263
653539,210,58,34552.11,31696.6,0.0,0.9173564219377629,0.2761904761904762
653542,210,51,46822.8,28656.0,2.0,0.6120095338168584,0.24285714285714285
653572,174,32,41272.84,16012.3,0.0,0.3879621562267099,0.1839080459770115
653636,161,50,28833.51,9530.4,0.0,0.3305320788207887,0.3105590062111801
653637,201,28,39092.54,10177.2,0.0,0.26033611527928346,0.13930348258706468
653698,257,34,45777.82,19017.4,0.0,0.41542825761471386,0.13229571984435798
653851,72,29,21722.85,4342.0,0.0,0.1998816913986885,0.4027777777777778
653890,0,0,0.0,0.0,0.0,0.0,0.0
653973,119,58,22664.08,0.0,0.0,0.0,0.48739495798319327
654073,176,29,23920.77,6110.0,0.0,0.2554265602654095,0.16477272727272727
654086,196,50,43834.1,14286.1,0.0,0.3259129308004499,0.25510204081632654
654122,233,52,39444.33,0.0,0.0,0.0,0.22317596566523606
654187,185,47,39181.61,6042.0,0.0,0.15420499565995374,0.25405405405405407
654225,65,2,14462.07,0.0,0.0,0.0,0.03076923076923077
654249,18,0,2485.0,0.0,0.0,0.0,0.0
654288,176,38,39394.52,2926.0,1.0,0.07427428992661925,0.2159090909090909
654389,73,11,13511.0,4672.0,0.0,0.345792317371031,0.1506849315068493
654433,118,20,23360.66,10412.0,0.0,0.4457065853447634,0.1694915254237288
654540,63,17,9167.0,0.0,0.0,0.0,0.2698412698412698
654578,179,45,50275.32,11602.4,0.0,0.23077724816072775,0.25139664804469275
654748,79,16,15269.02,0.0,0.0,0.0,0.20253164556962025
654751,216,75,47898.89,4039.0,0.0,0.0843234571824107,0.3472222222222222
654817,164,46,36835.13,16039.4,0.0,0.4354375836327984,0.2804878048780488
654890,188,51,39613.76,15422.3,0.0,0.38931674246524434,0.2712765957446808
654919,0,0,0.0,0.0,0.0,0.0,0.0
654941,182,38,45045.69,5017.9,0.0,0.11139578503514985,0.2087912087912088
654983,0,0,0.0,0.0,0.0,0.0,0.0
655016,79,0,5507.82,0.0,18.0,0.0,0.0
655039,14,0,3927.0,0.0,0.0,0.0,0.0
655044,121,50,29446.06,14139.8,0.0,0.4801932754331139,0.4132231404958678
655082,209,40,43200.2,17501.6,0.0,0.40512775403817575,0.19138755980861244
655085,59,18,6081.0,5933.0,0.0,0.9756618977141918,0.3050847457627119
655263,0,0,0.0,0.0,0.0,0.0,0.0
655325,170,63,37079.13,3609.0,0.0,0.09733238077592436,0.37058823529411766
655453,149,35,33043.93,5853.9,0.0,0.1771550781036033,0.2348993288590604
655473,0,0,0.0,0.0,0.0,0.0,0.0
655480,173,50,40151.96,11741.9,0.0,0.2924365336088201,0.28901734104046245
655614,0,0,0.0,0.0,0.0,0.0,0.0
655715,233,104,46747.02,27760.9,1.0,0.5938538969970707,0.44635193133047213
655721,70,18,9022.0,5629.0,0.0,0.6239193083573487,0.2571428571428571
655743,223,42,42666.16,19483.3,0.0,0.4566452664125386,0.18834080717488788
655892,147,51,35572.41,0.0,0.0,0.0,0.3469387755102041
655957,211,35,33210.97,12568.5,2.0,0.37844423092731105,0.16587677725118483
655995,0,0,0.0,0.0,0.0,0.0,0.0
656027,182,40,50242.61,0.0,0.0,0.0,0.21978021978021978
656036,71,21,16128.18,6608.2,0.0,0.4097300501358492,0.29577464788732394
656288,211,61,49416.69,25074.3,0.0,0.5074054939737971,0.2890995260663507
656360,191,30,40185.06,22845.2,0.0,0.5684998355110084,0.15706806282722513
656415,209,49,30424.48,6786.8,0.0,0.22307036964970314,0.23444976076555024
656454,6,1,1202.0,0.0,0.0,0.0,0.16666666666666666
656487,202,33,50485.43,0.0,0.0,0.0,0.16336633663366337
656572,152,27,30735.329999999998,9452.5,0.0,0.3075450954975919,0.17763157894736842
656639,173,32,33408.61,0.0,0.0,0.0,0.18497109826589594
656650,206,50,40170.36,13065.5,1.0,0.3252522506644202,0.24271844660194175
656858,0,0,0.0,0.0,0.0,0.0,0.0
656942,164,43,38232.19,10172.6,1.0,0.2660742165175471,0.2621951219512195
656958,0,0,0.0,0.0,0.0,0.0,0.0
656993,9,4,2765.0,0.0,0.0,0.0,0.4444444444444444
657116,241,46,35221.93,3950.0,0.0,0.11214604083308326,0.1908713692946058
657118,240,59,59920.22,16039.8,2.0,0.2676859330623285,0.24583333333333332
657339,222,55,34638.8,4267.0,2.0,0.12318556070071711,0.24774774774774774
657492,221,68,45702.24,12486.8,1.0,0.273220743665956,0.3076923076923077
657668,140,23,21661.73,8494.0,0.0,0.3921201122902003,0.16428571428571428
657730,123,9,22149.73,0.0,14.0,0.0,0.07317073170731707
657748,166,39,30375.68,21344.8,1.0,0.702693733934516,0.23493975903614459
657777,0,0,0.0,0.0,0.0,0.0,0.0
657842,77,18,14175.0,3732.0,0.0,0.2632804232804233,0.23376623376623376
657865,185,63,40825.81,30981.3,0.0,0.7588655313881096,0.34054054054054056
657946,42,10,12923.0,6251.0,0.0,0.4837112125667415,0.23809523809523808
657980,0,0,0.0,0.0,0.0,0.0,0.0
658076,27,12,2271.0,0.0,0.0,0.0,0.4444444444444444
658175,118,40,30477.9,20286.0,0.0,0.6655970391660843,0.3389830508474576
658257,0,0,0.0,0.0,0.0,0.0,0.0
658310,119,42,37987.55,0.0,1.0,0.0,0.35294117647058826
658330,146,33,34510.73,22071.1,0.0,0.6395431218058846,0.22602739726027396
658407,176,17,36271.09,17854.3,0.0,0.4922460284485523,0.09659090909090909
658546,152,23,36079.43,15236.1,0.0,0.42229325685023295,0.1513157894736842
658726,55,21,7355.16,0.0,19.0,0.0,0.38181818181818183
658861,247,50,45572.66,17780.9,0.0,0.3901659459860364,0.20242914979757085
658996,130,14,18440.95,0.0,0.0,0.0,0.1076923076923077
659011,178,59,38070.63,12906.7,0.0,0.3390198691222079,0.33146067415730335
659112,165,32,39765.87,6728.7,1.0,0.16920791623570663,0.19393939393939394
659147,260,93,32610.82,34019.4,1.0,1.0431936394117045,0.3576923076923077
659205,218,52,42789.93,13910.2,1.0,0.3250811581136029,0.23853211009174313
659251,187,38,44270.29,16858.7,0.0,0.38081295604795,0.20320855614973263
659400,223,23,51131.2,6479.0,0.0,0.12671323966580092,0.1031390134529148
659419,178,41,41396.6,0.0,0.0,0.0,0.2303370786516854
659454,0,0,0.0,0.0,0.0,0.0,0.0
659481,97,24,22279.91,3397.0,0.0,0.15246919758652527,0.24742268041237114
659536,256,52,36453.4,15762.4,1.0,0.43239862399666423,0.203125
659607,239,26,48169.07,3256.0,0.0,0.06759524317160369,0.1087866108786611
659637,239,81,44680.11,28517.4,0.0,0.6382571573794246,0.3389121338912134
659731,0,0,0.0,0.0,0.0,0.0,0.0
659767,102,37,26833.59,16081.4,0.0,0.5993010998528336,0.3627450980392157
659781,189,64,29290.33,7940.1,0.0,0.2710826405847937,0.3386243386243386
659792,0,0,0.0,0.0,0.0,0.0,0.0
659882,136,31,24177.88,5745.0,8.0,0.2376138850883535,0.22794117647058823
659967,177,26,36039.33,22061.7,0.0,0.6121562193303816,0.14689265536723164
660030,271,49,65960.85,31177.1,0.0,0.4726606767499205,0.18081180811808117
660047,149,32,22155.73,15897.5,0.0,0.7175344707667046,0.21476510067114093
660098,2,0,4608.0,0.0,0.0,0.0,0.0
660119,226,53,29488.98,3084.0,1.0,0.10458144025327427,0.2345132743362832
660178,207,51,43260.91,12896.4,0.0,0.2981074600603639,0.2463768115942029
660197,173,33,37212.44,14761.1,1.0,0.39667111320837867,0.1907514450867052
660294,174,48,37544.8,11494.2,3.0,0.3061462572713132,0.27586206896551724
660349,0,0,0.0,0.0,0.0,0.0,0.0
660376,137,33,40397.85,13285.3,0.0,0.328861560701869,0.24087591240875914
660395,220,65,41602.1,0.0,0.0,0.0,0.29545454545454547
660436,199,90,33004.87,14042.9,0.0,0.4254796337631385,0.45226130653266333
660457,128,26,32634.09,5920.0,0.0,0.18140539540094422,0.203125
660554,82,26,21411.17,15930.2,0.0,0.744013521914029,0.3170731707317073
660684,162,44,26101.73,0.0,3.0,0.0,0.2716049382716049
660768,195,27,32706.7,6047.0,0.0,0.18488566562814346,0.13846153846153847
660922,178,33,27944.5,7033.0,0.0,0.251677432052819,0.1853932584269663
660958,203,53,42550.57,3745.0,0.0,0.08801292203606204,0.26108374384236455
661035,76,19,24224.64,10094.7,0.0,0.41671207497820406,0.25
661050,212,57,45365.5,17844.8,1.0,0.3933561847659565,0.2688679245283019
661054,173,36,31096.58,0.0,1.0,0.0,0.20809248554913296
661069,103,44,16149.17,0.0,15.0,0.0,0.42718446601941745
661088,158,48,45160.63,5918.0,0.0,0.13104334461233158,0.3037974683544304
661118,197,28,37344.31,0.0,0.0,0.0,0.14213197969543148
661150,242,44,32972.33,6560.7,0.0,0.19897592921094748,0.18181818181818182
661193,191,51,43756.62,4102.0,0.0,0.09374581491897682,0.2670157068062827
661274,192,54,45294.29,30986.8,1.0,0.6841215526283776,0.28125
661321,189,23,25021.27,0.0,0.0,0.0,0.12169312169312169
661411,166,44,43826.87,4577.0,0.0,0.1044336499503615,0.26506024096385544
661442,0,0,0.0,0.0,0.0,0.0,0.0
661451,185,61,39856.340000000004,10037.8,0.0,0.25184951754225293,0.32972972972972975
661469,174,37,38694.56,9076.0,0.0,0.23455493485389162,0.21264367816091953
661487,173,42,30430.38,16089.2,0.0,0.5287216262169582,0.24277456647398843
661502,249,61,55459.93,4919.1,0.0,0.08869646968541071,0.24497991967871485
661546,0,0,0.0,0.0,0.0,0.0,0.0
661587,55,18,11682.05,0.0,0.0,0.0,0.32727272727272727
661708,85,32,17497.38,10609.6,0.0,0.6063536369445025,0.3764705882352941
661744,188,45,33977.31,3457.0,0.0,0.10174436999279814,0.2393617021276596
662022,226,36,35595.27,12391.5,0.0,0.3481220959975862,0.1592920353982301
662045,86,29,18767.0,10848.0,0.0,0.5780359141045452,0.3372093023255814
662164,116,15,16741.64,0.0,0.0,0.0,0.12931034482758622
662166,149,35,41525.65,6868.0,0.0,0.16539175184494403,0.2348993288590604
662209,165,50,39557.88,8318.2,0.0,0.21027921617639775,0.30303030303030304
662268,168,49,35807.83,12776.8,0.0,0.35681581374799864,0.2916666666666667
662272,91,15,24248.59,0.0,2.0,0.0,0.16483516483516483
662380,165,28,30912.59,2682.0,0.0,0.08676076640617948,0.1696969696969697
662392,15,1,4535.93,0.0,0.0,0.0,0.06666666666666667
662406,210,37,34623.24,13181.5,2.0,0.38071249253391654,0.1761904761904762
662489,27,4,11825.05,0.0,0.0,0.0,0.14814814814814814
662521,220,28,37884.95,28029.1,0.0,0.7398478815466301,0.12727272727272726
662594,157,39,33633.56,10765.5,0.0,0.32008208467970684,0.2484076433121019
662665,184,25,30730.39,15633.8,0.0,0.5087406960992034,0.1358695652173913
662723,0,0,0.0,0.0,0.0,0.0,0.0
662750,248,89,42762.46,0.0,0.0,0.0,0.3588709677419355
662848,226,68,38781.09,11324.0,0.0,0.2919979814904636,0.3008849557522124
662880,210,56,41686.63,7510.1,1.0,0.18015608361721733,0.26666666666666666
662934,57,12,6895.0,0.0,0.0,0.0,0.21052631578947367
662936,154,29,26996.54,8960.4,0.0,0.33190920021602766,0.18831168831168832
662973,170,72,33565.89,7987.6,0.0,0.23796777025724627,0.4235294117647059
663062,122,29,18673.39,11312.6,0.0,0.6058139416570854,0.23770491803278687
663067,230,67,39231.73,0.0,0.0,0.0,0.29130434782608694
663072,0,0,0.0,0.0,0.0,0.0,0.0
663098,0,0,0.0,0.0,0.0,0.0,0.0
663133,221,77,45736.23,5611.0,1.0,0.12268173393390754,0.34841628959276016
663150,211,40,41216.28,15791.5,0.0,0.3831374398659947,0.1895734597156398
663213,74,23,10984.0,4242.0,0.0,0.38619810633648943,0.3108108108108108
663270,158,51,43906.37,8819.0,1.0,0.20085923750927256,0.3227848101265823
663343,186,47,33887.11,2834.0,0.0,0.08363061943021993,0.25268817204301075
663382,143,43,34332.23,6240.0,0.0,0.18175341362911757,0.3006993006993007
663402,128,9,18786.82,0.0,0.0,0.0,0.0703125
663416,221,85,51354.24,8263.1,0.0,0.16090394872945255,0.38461538461538464
663422,137,24,36063.44,10429.1,0.0,0.2891876093905628,0.17518248175182483
663513,230,34,34215.06,2920.0,0.0,0.08534253629834349,0.14782608695652175
663514,232,59,57804.8,9254.9,0.0,0.16010608115589015,0.2543103448275862
663521,205,45,34009.53,10429.3,0.0,0.30665816316779443,0.21951219512195122
663573,220,49,35810.38,18405.3,0.0,0.513965503856703,0.22272727272727272
663641,0,0,0.0,0.0,0.0,0.0,0.0
663659,45,7,8865.0,11507.0,0.0,1.2980259447264524,0.15555555555555556
663719,149,54,37719.35,23168.4,0.0,0.6142311572177146,0.3624161073825503
663746,34,15,5778.0,0.0,0.0,0.0,0.4411764705882353
663757,130,75,32195.96,17150.8,6.0,0.5327003760720289,0.5769230769230769
663897,12,2,3727.0,0.0,0.0,0.0,0.16666666666666666
663918,220,29,40391.66,19130.3,0.0,0.47362004928740237,0.1318181818181818
663975,3,3,233.79000000000002,0.0,0.0,0.0,1.0
664008,73,9,17748.26,4768.0,0.0,0.26864605319056634,0.1232876712328767
664034,138,47,27565.01,19290.3,0.0,0.6998111011024484,0.34057971014492755
664052,257,29,31619.94,0.0,0.0,0.0,0.11284046692607004
664054,249,36,38046.85,8200.4,0.0,0.2155342689342219,0.14457831325301204
664062,119,43,29157.61,0.0,0.0,0.0,0.36134453781512604
664084,238,42,58624.12,13877.6,0.0,0.2367216770162179,0.17647058823529413
664112,105,29,22426.57,7951.5,0.0,0.35455711684845254,0.2761904761904762
664183,5,0,2443.0,0.0,0.0,0.0,0.0
664277,181,60,38717.22,13711.6,1.0,0.3541473277265258,0.3314917127071823
664379,140,48,39610.47,19554.7,0.0,0.4936750308693636,0.34285714285714286
664493,167,36,35183.37,21724.4,1.0,0.6174621703378613,0.2155688622754491
664666,153,40,36661.57,3358.0,0.0,0.09159454982424375,0.26143790849673204
664684,68,18,9678.0,10576.0,0.0,1.0927877660673693,0.2647058823529412
664705,178,29,32973.3,0.0,0.0,0.0,0.16292134831460675
664737,202,66,38127.07,9869.0,0.0,0.2588449623849931,0.32673267326732675
664759,59,22,15300.17,4006.0,0.0,0.26182715616885305,0.3728813559322034
664771,173,29,40585.12,20873.0,0.0,0.5143017933666328,0.1676300578034682
664799,159,54,24762.84,15469.9,0.0,0.6247223662552437,0.33962264150943394
664856,127,2,28388.6,0.0,0.0,0.0,0.015748031496062992
665024,151,50,32296.68,0.0,0.0,0.0,0.33112582781456956
665031,0,0,0.0,0.0,0.0,0.0,0.0
665100,161,46,39141.04,19642.2,1.0,0.5018313258922094,0.2857142857142857
665373,62,0,6668.45,0.0,0.0,0.0,0.0
665374,0,0,0.0,0.0,0.0,0.0,0.0
665403,245,30,49100.4,23607.5,0.0,0.48080056374286156,0.12244897959183673
665454,17,0,2832.0,0.0,0.0,0.0,0.0
665467,175,34,34917.4,12789.1,0.0,0.3662672478477779,0.19428571428571428
665533,0,0,0.0,0.0,0.0,0.0,0.0
665548,220,53,40505.64,14282.3,2.0,0.35260027986226117,0.2409090909090909
665645,10,8,2169.0,4023.0,0.0,1.8547717842323652,0.8
665646,102,18,21421.67,14548.0,0.0,0.679125390317375,0.17647058823529413
665679,100,18,14346.91,9825.1,1.0,0.6848234219075745,0.18
665701,152,51,25728.4,4835.0,2.0,0.1879246280374994,0.3355263157894737
665763,0,0,0.0,0.0,0.0,0.0,0.0
665773,11,0,2872.0,0.0,0.0,0.0,0.0
665890,223,30,39264.81,17078.2,0.0,0.4349492586364228,0.13452914798206278
666189,55,11,8850.0,0.0,0.0,0.0,0.2
666222,237,31,55496.44,3516.0,0.0,0.06335541523023819,0.1308016877637131
666301,172,81,46843.55,21546.0,2.0,0.45995660021497087,0.47093023255813954
666337,196,47,33339.6,20410.1,0.0,0.6121879086731694,0.23979591836734693
666381,181,47,38113.24,0.0,0.0,0.0,0.2596685082872928
666417,134,19,40869.6,20939.1,0.0,0.512339244817664,0.1417910447761194
666473,186,32,41779.91,0.0,1.0,0.0,0.17204301075268819
666504,242,54,50179.63,20110.6,0.0,0.40077218584513274,0.2231404958677686
666556,218,64,29002.84,7526.0,1.0,0.2594918290760491,0.29357798165137616
666572,106,25,29750.92,0.0,0.0,0.0,0.2358490566037736
666597,109,34,24764.41,11794.2,0.0,0.47625604647960523,0.3119266055045872
666608,170,62,38628.55,7252.0,0.0,0.18773679053446218,0.36470588235294116
666667,142,24,36870.8,4328.0,1.0,0.11738286123436431,0.16901408450704225
666680,135,32,27509.69,13101.4,0.0,0.47624673342374996,0.23703703703703705
666702,84,12,15662.5,5817.8,12.0,0.37144772545889865,0.14285714285714285
666761,45,13,14142.05,5259.2,17.0,0.37188384993689033,0.28888888888888886
666877,149,16,29809.37,2546.0,0.0,0.0854093863775048,0.10738255033557047
666878,185,65,30900.54,11092.2,0.0,0.35896460061863,0.35135135135135137
666933,267,72,38377.65,7068.0,0.0,0.1841696925163474,0.2696629213483146
666952,154,25,51306.08,25897.0,0.0,0.504754992000948,0.16233766233766234
667041,236,57,40963.49,15065.7,3.0,0.3677836043755061,0.24152542372881355
667117,201,28,35579.97,16802.3,0.0,0.47224042066364863,0.13930348258706468
667157,9,6,3871.0,3838.0,0.0,0.9914750710410747,0.6666666666666666
667262,178,40,41132.59,6338.0,3.0,0.15408706332375377,0.2247191011235955
667275,52,11,9597.0,10884.0,0.0,1.1341044076273836,0.21153846153846154
667293,94,27,19563.56,12329.1,0.0,0.6302073855678618,0.2872340425531915
667314,136,70,34578.63,15779.5,0.0,0.45633676059462164,0.5147058823529411
667341,145,57,50472.02,11602.8,1.0,0.22988578622373346,0.3931034482758621
667356,5,5,2895.6,5192.7,0.0,1.7933070866141732,1.0
667398,88,0,8564.46,0.0,0.0,0.0,0.0
667517,43,21,14795.0,0.0,0.0,0.0,0.4883720930232558
667615,78,18,18216.0,0.0,0.0,0.0,0.23076923076923078
667634,181,54,38257.15,8274.0,0.0,0.21627329793254332,0.2983425414364641
667678,0,0,0.0,0.0,0.0,0.0,0.0
667687,7,0,2052.0,0.0,0.0,0.0,0.0
667692,173,53,39425.12,3203.0,0.0,0.08124261891910538,0.3063583815028902
667718,2,0,1550.0,0.0,0.0,0.0,0.0
667767,191,60,42024.55,9360.1,0.0,0.22272933321118252,0.31413612565445026
667781,197,59,51783.05,3998.0,0.0,0.07720673077387291,0.29949238578680204
667798,4,0,2478.0,0.0,0.0,0.0,0.0
667800,0,0,0.0,0.0,0.0,0.0,0.0
667860,156,67,22590.83,12999.8,2.0,0.5754458778185662,0.42948717948717946
667901,182,48,29582.14,25645.1,0.0,0.866911589222416,0.26373626373626374
667974,183,28,45194.35,0.0,1.0,0.0,0.15300546448087432
668000,205,57,38267.63,9076.3,3.0,0.23717956925997247,0.2780487804878049
668020,204,67,40232.229999999996,25174.4,0.0,0.6257271843991746,0.3284313725490196
668136,106,17,18211.56,3417.0,0.0,0.1876280779900239,0.16037735849056603
668213,107,32,19112.0,4640.0,0.0,0.24277940560904143,0.29906542056074764
668235,68,3,12539.0,0.0,0.0,0.0,0.04411764705882353
668253,182,55,35632.44,4931.0,0.0,0.1383851344449047,0.3021978021978022
668325,161,36,31281.11,0.0,0.0,0.0,0.2236024844720497
668510,214,42,37600.83,11420.4,0.0,0.30372733793376366,0.19626168224299065
668576,113,19,22107.9,16485.5,0.0,0.745683669638455,0.168141592920354
668599,201,36,39469.84,2943.0,0.0,0.07456326146749012,0.1791044776119403
668624,128,18,36108.66,15931.7,1.0,0.44121548681119704,0.140625
668692,200,39,42427.86,7505.0,0.0,0.1768884878945108,0.195
668843,85,35,18749.39,0.0,0.0,0.0,0.4117647058823529
668865,133,38,33161.49,0.0,2.0,0.0,0.2857142857142857
668959,189,52,35731.64,7436.6,0.0,0.20812366854697967,0.2751322751322751
668968,279,44,56514.35,5650.0,0.0,0.09997460821897447,0.15770609318996415
668970,44,11,5545.0,0.0,0.0,0.0,0.25
669028,210,61,39003.39,14385.5,1.0,0.3688269147886889,0.2904761904761905
669065,220,46,42694.91,15147.8,0.0,0.3547917070208134,0.20909090909090908
669066,230,42,41064.65,12664.1,0.0,0.3083942027997316,0.1826086956521739
669222,193,62,51515.9,4307.0,0.0,0.0836052558530473,0.32124352331606215
669368,204,61,29155.71,9667.0,0.0,0.33156455459325124,0.29901960784313725
669373,250,91,47995.97,46180.5,0.0,0.9621745325701303,0.364
669493,8,0,647.0,0.0,0.0,0.0,0.0
669501,151,40,40449.58,15719.7,2.0,0.38862455432170123,0.26490066225165565
669810,250,75,44694.27,24809.7,0.0,0.555098002495622,0.3
669812,180,36,56112.03,15453.5,0.0,0.2754044008031789,0.2
669890,202,64,40631.39,11275.0,0.0,0.2774948137388359,0.31683168316831684
669894,214,42,34623.64,7976.0,1.0,0.230362838800311,0.19626168224299065
669978,211,44,36008.09,11057.0,0.0,0.30706988346229974,0.20853080568720378
670000,250,55,55013.31,0.0,1.0,0.0,0.22
670002,130,21,22565.22,0.0,0.0,0.0,0.16153846153846155
670040,146,20,25248.53,4427.0,0.0,0.17533694040801584,0.136986301369863
670131,178,66,40669.59,9310.3,1.0,0.2289253469238318,0.3707865168539326
670210,170,39,29979.59,8000.8,0.0,0.2668748972217432,0.22941176470588234
670215,228,58,51457.61,21318.0,1.0,0.4142827465169875,0.2543859649122807
670230,0,0,0.0,0.0,0.0,0.0,0.0
670289,33,8,9481.0,0.0,0.0,0.0,0.24242424242424243
670294,203,91,46289.35,20996.9,0.0,0.4536010983087903,0.4482758620689655
670371,100,47,29808.51,6676.6,0.0,0.2239830169304001,0.47
670430,148,21,35844.08,11574.8,1.0,0.32292082820928864,0.14189189189189189
670606,181,42,38707.81,0.0,1.0,0.0,0.23204419889502761
670666,156,31,40346.93,5665.0,0.0,0.14040721313864524,0.1987179487179487
670686,134,29,38311.71,0.0,1.0,0.0,0.21641791044776118
670751,237,58,43805.58,20575.6,0.0,0.4697027182381787,0.24472573839662448
670817,215,50,53355.97,10845.2,0.0,0.20326122831240817,0.23255813953488372
670836,20,5,6616.0,3435.0,0.0,0.5191958887545345,0.25
670939,142,47,33775.32,12841.9,2.0,0.38021549462743803,0.33098591549295775
670981,0,0,0.0,0.0,0.0,0.0,0.0
670985,193,30,28960.99,12410.0,0.0,0.42850745088479364,0.15544041450777202
671077,81,27,20393.83,5235.0,0.0,0.25669528479937315,0.3333333333333333
671115,254,83,45494.93,0.0,1.0,0.0,0.32677165354330706
671119,210,49,27489.89,10384.3,0.0,0.37774978364773376,0.23333333333333334
671173,74,19,23912.65,12617.7,0.0,0.5276579550990793,0.25675675675675674
671309,9,0,3528.9300000000003,0.0,0.0,0.0,0.0
671359,36,8,8617.0,0.0,0.0,0.0,0.2222222222222222
671368,225,48,36544.37,23886.5,0.0,0.6536300940473183,0.21333333333333335
